id,title,url
611,"Truck crashes into British Columbia wedding party, killing six",https://en.wikinews.org/wiki?curid=77689
612,South African cricket team in Zimbabwe 2007 - 3rd ODI,https://en.wikinews.org/wiki?curid=77727
613,13 dead as cargo plane crashes in Congo,https://en.wikinews.org/wiki?curid=77743
614,"Nick Hogan, son of wrestling star Hulk Hogan 'seriously injured' in vehicle accident",https://en.wikinews.org/wiki?curid=77757
615,"News briefs:May 11, 2006",https://en.wikinews.org/wiki?curid=40384
616,Calls for corporate tax reform in Australia goes unheeded,https://en.wikinews.org/wiki?curid=40439
617,Fitzgerald to announce new evidence against Libby,https://en.wikinews.org/wiki?curid=40616
618,Bulls clinch position in Super 14 rugby semi-finals,https://en.wikinews.org/wiki?curid=40624
619,"Australian govt announces proposals for copyright update, allows private recording and transfer between media",https://en.wikinews.org/wiki?curid=40653
620,Wave of attacks strike policemen in Brazil,https://en.wikinews.org/wiki?curid=40673
621,"Saddam Hussein's trial resumes, ex-Iraqi President formally charged",https://en.wikinews.org/wiki?curid=40713
622,Michigan woman kidnapped in 1976 found alive in Arizona,https://en.wikinews.org/wiki?curid=40721
623,U.S. restores full diplomatic relations with Libya,https://en.wikinews.org/wiki?curid=40738
624,"News briefs:May 15, 2006",https://en.wikinews.org/wiki?curid=40751
625,Australian man caught driving with no licence twice in one day,https://en.wikinews.org/wiki?curid=40766
626,New Zealand Department of Prime Minister and Cabinet employee named as Telecom mole,https://en.wikinews.org/wiki?curid=40787
627,Australia won't take back spent uranium,https://en.wikinews.org/wiki?curid=40809
628,Settlement returns billions to California schools funding,https://en.wikinews.org/wiki?curid=40845
629,7.4 magnitude hits Pacific near New Zealand,https://en.wikinews.org/wiki?curid=40920
630,"Wuerl appointed Washington, D.C.'s new bishop",https://en.wikinews.org/wiki?curid=40962
631,Rescued Australian miners sign multi-million dollar media deal,https://en.wikinews.org/wiki?curid=40992
632,Half of Australian defence force's munitions of no use,https://en.wikinews.org/wiki?curid=41010
633,Mundine beats Green in super-middleweight WBA eliminator,https://en.wikinews.org/wiki?curid=41019
634,Verizon says customer phone records were not handed over to the NSA,https://en.wikinews.org/wiki?curid=41026
635,NZ Finance Minister introduces 2006 budget,https://en.wikinews.org/wiki?curid=41031
636,Australian opposition expected to release workplace plan,https://en.wikinews.org/wiki?curid=41048
637,Dee Caffari on last stretch of round-the-world sailing challenge,https://en.wikinews.org/wiki?curid=41064
638,New Italian government proposes withdrawal of troops from Iraq,https://en.wikinews.org/wiki?curid=41072
639,"News briefs:May 18, 2006",https://en.wikinews.org/wiki?curid=41080
640,Keep your eyes peeled for cosmic debris: Andrew Westphal about Stardust@home,https://en.wikinews.org/wiki?curid=41083
641,Rep. Hunter calls for hearings about alleged &quot;cold-blooded killings&quot; of civilians by U.S. Marines,https://en.wikinews.org/wiki?curid=41116
642,Hawaii governor Lingle lobbies GOP for Akaka Bill passage,https://en.wikinews.org/wiki?curid=41126
643,Wellington Hurricanes in Super 14 rugby final,https://en.wikinews.org/wiki?curid=41131
644,Riot at Guantanamo Bay detention camp,https://en.wikinews.org/wiki?curid=41173
645,"Two Christchurch, New Zealand, hospitals have a virus outbreak",https://en.wikinews.org/wiki?curid=41177
646,"Nelson, NZ, man trying to sell leg online",https://en.wikinews.org/wiki?curid=41181
647,China completes &quot;mammoth&quot; Three Gorges Dam hydro-electricity project,https://en.wikinews.org/wiki?curid=41182
648,Australian Democrats in &quot;continuous downward spiral&quot;: Founder,https://en.wikinews.org/wiki?curid=41185
649,5 killed in Kentucky coal mine explosion,https://en.wikinews.org/wiki?curid=41195
650,Explosion blasts Palestinian intelligence service HQ,https://en.wikinews.org/wiki?curid=41199
651,"News briefs:May 20, 2006",https://en.wikinews.org/wiki?curid=41210
652,"Kentucky Derby winner Barbaro injured in Preakness, does not finish race",https://en.wikinews.org/wiki?curid=41233
653,Violence escalates in Afghanistan,https://en.wikinews.org/wiki?curid=41251
654,300 Vietnamese fishermen rescued after record China typhoon,https://en.wikinews.org/wiki?curid=41253
655,'Naked Guy' Andrew Martinez dies,https://en.wikinews.org/wiki?curid=41254
656,Professionals and students continue strike in New Delhi,https://en.wikinews.org/wiki?curid=41262
657,Trojan Nuclear Power Plant cooling tower demolished,https://en.wikinews.org/wiki?curid=41269
658,Interview with Ton Roosendaal about Elephants Dream and free content movies,https://en.wikinews.org/wiki?curid=41270
659,"News briefs:May 21, 2006",https://en.wikinews.org/wiki?curid=41273
660,Five dead in Louisiana church shooting,https://en.wikinews.org/wiki?curid=41287
661,Downer welcomes Australian nuclear energy debate,https://en.wikinews.org/wiki?curid=41298
662,Mark Rocket first New Zealander to book Virgin space flight,https://en.wikinews.org/wiki?curid=41315
663,NSW govt to rebuild high school with private funding,https://en.wikinews.org/wiki?curid=41323
664,PM John Howard's nuclear push causes alarm,https://en.wikinews.org/wiki?curid=41329
665,"Researchers say Ozone Hole &quot;likely to contract, may disappear&quot;",https://en.wikinews.org/wiki?curid=41340
666,Former chaplain at Guantanamo tells about abuse and underage prisoners,https://en.wikinews.org/wiki?curid=41341
667,Steel major Arcelor ready to reconsider Mittal's offer,https://en.wikinews.org/wiki?curid=41342
668,Seven year old boy swims from Alcatraz to San Francisco,https://en.wikinews.org/wiki?curid=41347
669,Ian Paisley rejects Sinn Fein nomination,https://en.wikinews.org/wiki?curid=41367
670,Australian treasurer enters nuclear debate,https://en.wikinews.org/wiki?curid=41376
671,Malaysian Home Ministry ban approved documentary,https://en.wikinews.org/wiki?curid=41377
672,Mother charged with manslaughter,https://en.wikinews.org/wiki?curid=41383
673,Turkish and Greek fighter planes collide in mid air,https://en.wikinews.org/wiki?curid=41396
674,Australia saves three billion plastic bags from circulation,https://en.wikinews.org/wiki?curid=41398
675,Former U.S. senator Lloyd Bentsen dies at 85,https://en.wikinews.org/wiki?curid=41402
676,Human to human transmission of the H5N1 Avian Flu may have infected seven Indonesian family members,https://en.wikinews.org/wiki?curid=41411
677,New toll proposal on U.S. Interstate 95 nearing passage,https://en.wikinews.org/wiki?curid=41413
678,East Timor descends into further violence: Downer,https://en.wikinews.org/wiki?curid=41428
679,The Australia Institute identifies ideal sites for nuclear power stations,https://en.wikinews.org/wiki?curid=41431
680,"News briefs:May 24, 2006",https://en.wikinews.org/wiki?curid=41455
681,California Supreme Court revives High School Exit Exam,https://en.wikinews.org/wiki?curid=41463
682,Pakistani immigrant convicted of N.Y. subway plot,https://en.wikinews.org/wiki?curid=41479
683,Indo-Pakistan talks on Siachen end in deadlock,https://en.wikinews.org/wiki?curid=41486
684,Student faces expulsion over blog post,https://en.wikinews.org/wiki?curid=41494
685,"News briefs:May 25, 2006",https://en.wikinews.org/wiki?curid=41508
686,Taylor Hicks crowned American Idol winner,https://en.wikinews.org/wiki?curid=41527
687,U.S. Senate passes immigration reform bill,https://en.wikinews.org/wiki?curid=41649
688,Sculptor to teach animation maquettes at VAB Creative Studio,https://en.wikinews.org/wiki?curid=41680
689,Gang violence continues in East Timor,https://en.wikinews.org/wiki?curid=41736
690,Crusaders win Super 14 final in eerie mist,https://en.wikinews.org/wiki?curid=41741
691,Two boys dead after their father throws them off hotel balcony,https://en.wikinews.org/wiki?curid=41814
692,Australian woman dies in backburning operation near Bathurst,https://en.wikinews.org/wiki?curid=41879
693,"Boeing delivers final 717 to AirTran, ending Douglas era",https://en.wikinews.org/wiki?curid=41882
694,In the land of the open source elves: Interview with &quot;Battle for Wesnoth&quot; creator David White,https://en.wikinews.org/wiki?curid=41883
695,Fan resurrects sitcom,https://en.wikinews.org/wiki?curid=41894
696,Earthquake kills thousands in Indonesia,https://en.wikinews.org/wiki?curid=41936
697,Dutch pedophiles set to go political,https://en.wikinews.org/wiki?curid=41943
698,Operation Marham:India rushes aid to Indonesia,https://en.wikinews.org/wiki?curid=41945
699,"Man shot in Rotorua, New Zealand",https://en.wikinews.org/wiki?curid=41984
700,Racist scuffle on Anti-OBE Teachers' forum,https://en.wikinews.org/wiki?curid=42002
701,The Pirate Bay and Piratbyrån raided,https://en.wikinews.org/wiki?curid=42004
702,"Thousands protest tuition in Gießen, Germany",https://en.wikinews.org/wiki?curid=42007
703,Tourist bus attacked by militants in Kashmir,https://en.wikinews.org/wiki?curid=42009
704,Chemical Explosion in Billingham,https://en.wikinews.org/wiki?curid=42032
705,Ubuntu releases 6.06 LTS version of popular Linux distribution,https://en.wikinews.org/wiki?curid=42104
706,Firefighters battle fire at Los Angeles International Airport,https://en.wikinews.org/wiki?curid=42117
707,"Two Iraqi women, one pregnant, killed by US soldiers",https://en.wikinews.org/wiki?curid=42166
708,Consensus reached on incentive package for Iran,https://en.wikinews.org/wiki?curid=42215
709,World conference of expatriate Greeks to take place in Athens,https://en.wikinews.org/wiki?curid=42216
710,British police shoot man in anti-terrorism raid,https://en.wikinews.org/wiki?curid=42257
711,"Preliminary hearing against Buffalo, N.Y. hotel proposal delayed",https://en.wikinews.org/wiki?curid=42264
712,Senior Liberal wants centralised control over water resources,https://en.wikinews.org/wiki?curid=42274
713,National Rugby Competition to kick off in Australia,https://en.wikinews.org/wiki?curid=42286
714,Montenegro prepares to declare independence,https://en.wikinews.org/wiki?curid=42306
715,"News briefs:June 3, 2006",https://en.wikinews.org/wiki?curid=42321
716,Nigerian kidnappers release 8 oil workers,https://en.wikinews.org/wiki?curid=42361
717,Explosion in Turkey injures eight,https://en.wikinews.org/wiki?curid=42365
718,"Portugal beats Luxembourg, in preparation for the World Cup",https://en.wikinews.org/wiki?curid=42372
719,Australian nuclear power plants rejected by states,https://en.wikinews.org/wiki?curid=42377
720,Retired Indian police official shot in train,https://en.wikinews.org/wiki?curid=42381
721,"Terrorists execute 19 Turkomen and two Kurds in Diyala province, Iraq",https://en.wikinews.org/wiki?curid=42394
722,NSW Government walks away from Cross City Motorway negotiations,https://en.wikinews.org/wiki?curid=42421
723,Terrorists seize 50 in Iraq,https://en.wikinews.org/wiki?curid=42441
724,White House urges patience on Iran,https://en.wikinews.org/wiki?curid=42462
725,Icelandic PM Ásgrímsson resigns,https://en.wikinews.org/wiki?curid=42487
726,Signs about colleague missed in missing persons case: Detective,https://en.wikinews.org/wiki?curid=42526
727,Federal Reserve chief's stagflation scare,https://en.wikinews.org/wiki?curid=42541
728,Australian PM announces nuclear taskforce,https://en.wikinews.org/wiki?curid=42549
729,"11,000 evacuated in Indonesia as Mount Merapi threatens to erupt",https://en.wikinews.org/wiki?curid=42565
730,&quot;Ten Commandments&quot; judge loses Alabama gubernatorial primary,https://en.wikinews.org/wiki?curid=42578
731,US reveals Nazi war criminal's location was known two years before his capture,https://en.wikinews.org/wiki?curid=42587
732,Rahul Mahjan gets two days in police custody,https://en.wikinews.org/wiki?curid=42589
733,U.S. Senate defeats bill banning gay marriage,https://en.wikinews.org/wiki?curid=42590
734,"News briefs:June 7, 2006",https://en.wikinews.org/wiki?curid=42601
735,Billy Preston dies at 59,https://en.wikinews.org/wiki?curid=42621
736,Scientists working to save Chesapeake Bay oyster population,https://en.wikinews.org/wiki?curid=42625
737,Portuguese Republican National Guard in Dili confined to headquarters,https://en.wikinews.org/wiki?curid=42631
738,Two arrested in England with alleged connections to Canadian bomb plot,https://en.wikinews.org/wiki?curid=42639
739,New HIV drug could stop virus from spreading,https://en.wikinews.org/wiki?curid=42707
740,26 Australian citizens detained in immigration centres,https://en.wikinews.org/wiki?curid=42718
741,New videotape of Ayman al-Zawahiri aired on Aljazeera,https://en.wikinews.org/wiki?curid=42740
742,"Ecuador beats Poland, 2-0 in Group A",https://en.wikinews.org/wiki?curid=42779
743,Australian government to review censorship of &quot;hate material&quot;,https://en.wikinews.org/wiki?curid=42792
744,Oklahoma allows execution of repeat child molesters,https://en.wikinews.org/wiki?curid=42799
745,Two teenagers killed in Greater Manchester,https://en.wikinews.org/wiki?curid=42817
746,Oklahoma State men's golf wins 10th NCAA title,https://en.wikinews.org/wiki?curid=42845
747,Rebels blow up oil pipelines in Assam,https://en.wikinews.org/wiki?curid=42850
748,London terrorist suspects released without charge,https://en.wikinews.org/wiki?curid=42854
749,Three inmates commit suicide at Guantanamo detention facility,https://en.wikinews.org/wiki?curid=42864
750,Iraq: Alleged death squad members beheaded in new video,https://en.wikinews.org/wiki?curid=42877
751,Australian opposition promises to scrap workplace agreements,https://en.wikinews.org/wiki?curid=42900
752,Fernando Alonso wins British Grand Prix,https://en.wikinews.org/wiki?curid=42907
753,"News briefs:June 11, 2006",https://en.wikinews.org/wiki?curid=42930
754,10-year-old child takes grandmother's car for 85 Km drive,https://en.wikinews.org/wiki?curid=42978
755,Tamil Nadu cuts diesel prices by 0.45 rupees,https://en.wikinews.org/wiki?curid=42997
756,Vaccine developed to fight Alzheimer's disease considered &quot;promising&quot;,https://en.wikinews.org/wiki?curid=43046
757,Korea Republic win 2-1 against Togo in Group G,https://en.wikinews.org/wiki?curid=43081
758,Rhode Island representative Patrick Kennedy pleads guilty to DUI,https://en.wikinews.org/wiki?curid=43100
759,Brazil trot to 1-0 win over Croatia in Group F,https://en.wikinews.org/wiki?curid=43111
760,Alleged spiritual leader of Jemaah Islamiyah freed from prison,https://en.wikinews.org/wiki?curid=43136
761,Beazley gaining office would threaten Australia's economy: Treasurer,https://en.wikinews.org/wiki?curid=43137
762,FAA allows commercial spaceflights out of Oklahoma Spaceport,https://en.wikinews.org/wiki?curid=43154
763,Diesel spill in northern Saskatchewan,https://en.wikinews.org/wiki?curid=43173
764,Samples being taken from poultry farms in Eastern Oklahoma for lawsuits,https://en.wikinews.org/wiki?curid=43186
765,Australian PM should convert to Islam: Bashir,https://en.wikinews.org/wiki?curid=43196
766,Major cell phone companies working on Linux-based platform for phones,https://en.wikinews.org/wiki?curid=43224
767,Version 0.44 of SVG image software Inkscape released,https://en.wikinews.org/wiki?curid=43230
768,Roller skating babies become YouTube sensation,https://en.wikinews.org/wiki?curid=129182
769,U.K. National Portrait Gallery threatens U.S. citizen with legal action over Wikimedia images,https://en.wikinews.org/wiki?curid=129225
770,Two French journalists kidnapped by Somali gunmen,https://en.wikinews.org/wiki?curid=129274
771,Microsoft announces web version of Office,https://en.wikinews.org/wiki?curid=129275
772,US wildfire reaches Interstate 5 near Los Angeles,https://en.wikinews.org/wiki?curid=129291
773,U.S. Capitol Police kill man during traffic stop turned chase,https://en.wikinews.org/wiki?curid=129335
774,Explosions kill eight in Jakarta,https://en.wikinews.org/wiki?curid=129369
775,French workers use threats in compensation demand,https://en.wikinews.org/wiki?curid=129388
776,Helicopter crash kills sixteen at NATO base in Afghanistan,https://en.wikinews.org/wiki?curid=129520
777,Torchwood star John Barrowman in high speed crash,https://en.wikinews.org/wiki?curid=129526
778,Taliban publicize video of captured U.S. soldier Bowe Bergdahl,https://en.wikinews.org/wiki?curid=129542
779,"News briefs:July 21, 2009",https://en.wikinews.org/wiki?curid=129600
780,British schoolboy found guilty of racial harassment of schoolgirl,https://en.wikinews.org/wiki?curid=129660
781,Armenia to send military forces to Afghanistan,https://en.wikinews.org/wiki?curid=129717
782,"Tilting train derails in Croatia, six dead",https://en.wikinews.org/wiki?curid=129719
783,Rugby Union: Ballymore Cup North Queensland carnival,https://en.wikinews.org/wiki?curid=129737
784,Contador wins 2009 Tour de France; Cavendish wins six stages,https://en.wikinews.org/wiki?curid=129756
785,"North Carolina terrorist ring broken up, seven arrested",https://en.wikinews.org/wiki?curid=129792
786,Colombia's relations with Venezuela deteriorate over Swedish rockets,https://en.wikinews.org/wiki?curid=129825
787,Ukrainian journalist Gongadze's skull may have been found,https://en.wikinews.org/wiki?curid=129827
788,Seven million dollar Iraq bank heist leaves eight dead,https://en.wikinews.org/wiki?curid=129829
789,Haitian migrants drown and many more still missing,https://en.wikinews.org/wiki?curid=129832
790,Vestas delays closure of Newport plant,https://en.wikinews.org/wiki?curid=130010
791,South African President Jacob Zuma chooses new Police Chief,https://en.wikinews.org/wiki?curid=130011
792,Three American hikers arrested in Iran,https://en.wikinews.org/wiki?curid=130045
793,"Thomas Cook occupiers arrested, released; company to return to negotiating table",https://en.wikinews.org/wiki?curid=130146
794,"Formula One: Renault dismisses Piquet, Schumacher barred from practising",https://en.wikinews.org/wiki?curid=130150
795,"Four dead, at least 15 injured after gunman opens fire at fitness center in Bridgeville, Pennsylvania",https://en.wikinews.org/wiki?curid=130159
796,British constable may be prosecuted for manslaughter,https://en.wikinews.org/wiki?curid=130162
797,Canadian theatre producers sentenced for fraud,https://en.wikinews.org/wiki?curid=130187
798,Brazilian environmentalists tell residents to urinate in shower to save water,https://en.wikinews.org/wiki?curid=130195
799,Eviction notice served on Vestas occupiers,https://en.wikinews.org/wiki?curid=130235
800,Eleven drown after Sudanese boat sinks,https://en.wikinews.org/wiki?curid=130268
801,"Wikinews Shorts: August 8, 2009",https://en.wikinews.org/wiki?curid=130273
802,Drug cartel and police shootouts erupt in Mexico,https://en.wikinews.org/wiki?curid=130288
803,Spanish football captain dies at 26,https://en.wikinews.org/wiki?curid=130364
804,Christian band MercyMe's tour bus in fatal collision with car in Indiana,https://en.wikinews.org/wiki?curid=130413
805,Al-Jazeera poll shows many Pakistanis identify America as 'biggest' threat,https://en.wikinews.org/wiki?curid=130441
806,Pilot error blamed for July crash of Aria Air Flight 1525 in Iran,https://en.wikinews.org/wiki?curid=130466
807,No tsunamis after two major earthquakes strike islands near India and Japan,https://en.wikinews.org/wiki?curid=130488
808,Special Olympics founder Eunice Kennedy Shriver dies at age 88,https://en.wikinews.org/wiki?curid=130552
809,"Westchester County, NY to build affordable housing for non-whites",https://en.wikinews.org/wiki?curid=130600
810,Government shuts off water to California farms in controversial effort to help threatened species,https://en.wikinews.org/wiki?curid=130602
811,"Wikinews Shorts: August 13, 2009",https://en.wikinews.org/wiki?curid=130604
812,Tourist plane crash in Papua New Guinea leaves thirteen dead,https://en.wikinews.org/wiki?curid=130629
813,Remnants of Hurricane Felicia affect Hawaii,https://en.wikinews.org/wiki?curid=130638
814,"Woman found guilty of killing fiancé by drink driving in Bath, England",https://en.wikinews.org/wiki?curid=130703
815,India begins shutdowns in Mumbai to limit spread of H1N1 swine flu virus,https://en.wikinews.org/wiki?curid=130708
816,"Vestas plant in Newport, England shuts down",https://en.wikinews.org/wiki?curid=130723
817,BBC newsreader sacked after conviction for wounding teenager,https://en.wikinews.org/wiki?curid=130777
818,"Fighter jets collide, crash into houses near Moscow",https://en.wikinews.org/wiki?curid=130907
819,Renault F1 team exclusion overturned,https://en.wikinews.org/wiki?curid=130953
820,Suspected hijackers of Arctic Sea detained by Russian Navy,https://en.wikinews.org/wiki?curid=130996
821,Fern Britton may appear on BBC's Strictly Come Dancing,https://en.wikinews.org/wiki?curid=131042
822,Hurricane Bill now a Category 4 storm,https://en.wikinews.org/wiki?curid=131053
823,Michael Jackson doctor posts message on YouTube,https://en.wikinews.org/wiki?curid=131074
824,Rumours suggest Alonso and Schumacher could move to Ferrari,https://en.wikinews.org/wiki?curid=131151
825,Violence in Somalia's capital kills 22 people,https://en.wikinews.org/wiki?curid=131177
826,"Australian offshore drilling rig leaks oil, could take weeks to plug",https://en.wikinews.org/wiki?curid=131234
827,"Over 100 Shiite rebels killed in Yemen, government says",https://en.wikinews.org/wiki?curid=131244
828,Suspect in model Jasmine Fiore's murder found dead,https://en.wikinews.org/wiki?curid=131327
829,Tropical Storm Ignacio forms over the Pacific,https://en.wikinews.org/wiki?curid=131412
830,Police remove valuables from unlocked cars,https://en.wikinews.org/wiki?curid=131429
831,Obama renominates Bernanke as US central banker,https://en.wikinews.org/wiki?curid=131440
832,Afghan president Karzai widens lead in early voting count,https://en.wikinews.org/wiki?curid=131489
833,Cast of BBC's Strictly Come Dancing announced,https://en.wikinews.org/wiki?curid=131546
834,Wikimania 2009 held in Buenos Aires,https://en.wikinews.org/wiki?curid=131616
835,Dalai Lama begins trip to Taiwan,https://en.wikinews.org/wiki?curid=131642
836,British TV and radio presenter Simon Dee dies at age 74,https://en.wikinews.org/wiki?curid=131643
837,Kimi Räikkönen wins 2009 Belgian Grand Prix,https://en.wikinews.org/wiki?curid=131645
838,Hurricane Jimena intensifies off Mexican coast,https://en.wikinews.org/wiki?curid=131778
839,Former terrorist arrested for 1970s murder of top German prosecutor,https://en.wikinews.org/wiki?curid=131792
840,Reports suggest probe into Formula One race-fixing allegations,https://en.wikinews.org/wiki?curid=131800
841,"Brush fire threatens Molokai, Hawaii",https://en.wikinews.org/wiki?curid=131943
842,Australian rules football: Victorian Football League to be broadcast live around Australia in HD,https://en.wikinews.org/wiki?curid=131978
843,Author and playwright Keith Waterhouse dies at 80,https://en.wikinews.org/wiki?curid=132002
844,Thousands displaced after heavy flooding in Burkina Faso,https://en.wikinews.org/wiki?curid=132006
845,"Ex-US soldier sentenced to life in prison for Iraqi teen rape, four murders",https://en.wikinews.org/wiki?curid=132030
846,Sophie Reade wins UK's Big Brother series 10,https://en.wikinews.org/wiki?curid=132032
847,Amazon dips into memory hole to retrieve Orwellian works,https://en.wikinews.org/wiki?curid=132043
848,Van Jones environmental jobs adviser to US President Barack Obama resigns,https://en.wikinews.org/wiki?curid=132076
849,Nine people die after Philippine ferry sinks,https://en.wikinews.org/wiki?curid=132104
850,Japan pledges 25% cut in greenhouse gas emissions by 2020,https://en.wikinews.org/wiki?curid=132124
851,Three men convicted by UK court of plotting to bomb airliners,https://en.wikinews.org/wiki?curid=132128
852,Large earthquake strikes nation of Georgia,https://en.wikinews.org/wiki?curid=132149
853,Lyneham air base in England given all clear after bomb scare,https://en.wikinews.org/wiki?curid=132173
854,New York Times reporter rescued in Afghanistan,https://en.wikinews.org/wiki?curid=139032
855,Two freight trains collide in Pakistan,https://en.wikinews.org/wiki?curid=139095
856,Businessman and founder of The Weather Channel Frank Batten dies at 82,https://en.wikinews.org/wiki?curid=139096
857,Musician Phil Collins announces he will never play drums again,https://en.wikinews.org/wiki?curid=139100
858,England and Wales Director of Public Prosecutions to seek bomb plot retrial,https://en.wikinews.org/wiki?curid=139103
859,World's oldest person dies in California at age 115,https://en.wikinews.org/wiki?curid=139113
860,Alleged ghost hunt in Toronto ends in death,https://en.wikinews.org/wiki?curid=139114
861,Scientology ties at New Village Leadership Academy stir controversy for Will Smith and Jada Pinkett-Smith,https://en.wikinews.org/wiki?curid=139133
862,Michael Jackson tribute concert postponed until 2010,https://en.wikinews.org/wiki?curid=139144
863,"Norman Borlaug, father of the Green Revolution, dies at age 95",https://en.wikinews.org/wiki?curid=139226
864,Lift accident in Hong Kong skyscraper kills six,https://en.wikinews.org/wiki?curid=139248
865,"Riots in Hamburg, Germany injure dozens",https://en.wikinews.org/wiki?curid=139249
866,"UK airplane bomb plotters sentenced, sent to jail",https://en.wikinews.org/wiki?curid=139304
867,UK unemployment rate reaches thirteen-year high,https://en.wikinews.org/wiki?curid=139390
868,"Renault F1's team boss, top engineer quit as team accepts cheating claim",https://en.wikinews.org/wiki?curid=139397
869,US fall foliage report: September 17,https://en.wikinews.org/wiki?curid=139415
870,"Swine flu, in-depth: worldwide report",https://en.wikinews.org/wiki?curid=139451
871,Jordan Lloyd wins US Big Brother 11,https://en.wikinews.org/wiki?curid=139516
872,UK seizes drugs worth £25 million in new record,https://en.wikinews.org/wiki?curid=139549
873,"26 motorbikes, two cars pile up in Oregon, US",https://en.wikinews.org/wiki?curid=139563
874,At least two killed by gunman in Mexico City subway,https://en.wikinews.org/wiki?curid=139568
875,Geelong win 2009 Australian Football League Grand Final,https://en.wikinews.org/wiki?curid=139586
876,"Two people killed in aircraft crash in Hampshire, England",https://en.wikinews.org/wiki?curid=139596
877,Politicians and protesters prepare for G20 summit,https://en.wikinews.org/wiki?curid=139633
878,Students in Rhode Island school attacked by wasps,https://en.wikinews.org/wiki?curid=139643
879,Germany threatens to walk out of UN General Assembly if Ahmadinejad denies the Holocaust,https://en.wikinews.org/wiki?curid=139714
880,Michael Jackson film &quot;This Is It&quot; to be premiered in at least 15 world cities simultaneously,https://en.wikinews.org/wiki?curid=139716
881,Chess grandmasters Kasparov and Karpov play match in Spain,https://en.wikinews.org/wiki?curid=139769
882,Replacement for Senator Ted Kennedy named,https://en.wikinews.org/wiki?curid=139815
883,Vienna mayor criticises cancellation of Michael Jackson tribute concert,https://en.wikinews.org/wiki?curid=139849
884,Iran to conduct missile defense exercise,https://en.wikinews.org/wiki?curid=139933
885,Suspect arrested for murder of Iraq's entire taekwondo team,https://en.wikinews.org/wiki?curid=140002
886,30 civillians killed by roadside bomb in Afghanistan,https://en.wikinews.org/wiki?curid=140227
887,Fifty feared dead after boat capsizes in India,https://en.wikinews.org/wiki?curid=140236
888,At least 22 dead after typhoon hits Vietnam,https://en.wikinews.org/wiki?curid=140238
889,Death toll from tsunami in Southeast Asia increases,https://en.wikinews.org/wiki?curid=140323
890,Police describe bloody evidence in NY Sen. Monserrate assault trial,https://en.wikinews.org/wiki?curid=140334
891,Over 700 killed after earthquake in Indonesia,https://en.wikinews.org/wiki?curid=140381
892,British nursery worker admits sexually abusing children,https://en.wikinews.org/wiki?curid=140382
893,Philippines braces for next storm,https://en.wikinews.org/wiki?curid=140406
894,Tropical Storm Olaf forms in the Pacific,https://en.wikinews.org/wiki?curid=140427
895,Plaintiffs and Amazon propose settlement to Kindle deletion lawsuit,https://en.wikinews.org/wiki?curid=140446
896,Indian Maoists blamed for the deaths of sixteen villagers,https://en.wikinews.org/wiki?curid=140457
897,Typhoon Parma spares Philippines capital,https://en.wikinews.org/wiki?curid=140549
898,"More bodies recovered from capsized boat in Kerala, India",https://en.wikinews.org/wiki?curid=140557
899,Report says global warming may cause 25m malnourished children by 2050,https://en.wikinews.org/wiki?curid=140590
900,Greece to hold general elections,https://en.wikinews.org/wiki?curid=140602
901,Sebastian Vettel wins 2009 Japanese Grand Prix,https://en.wikinews.org/wiki?curid=140609
902,Second stone circle found one mile from Stonehenge,https://en.wikinews.org/wiki?curid=140612
903,Greek man arrested over alleged plot to hijack Emirates airliner at Karachi airport,https://en.wikinews.org/wiki?curid=140614
904,France considers chemically castrating sex offenders,https://en.wikinews.org/wiki?curid=140619
905,Israeli police and Palestinians clash in Jerusalem,https://en.wikinews.org/wiki?curid=140645
906,US free speech lawyer defends satire of Glenn Beck,https://en.wikinews.org/wiki?curid=140652
907,Rwandan genocide suspect arrested in Uganda,https://en.wikinews.org/wiki?curid=140781
908,Chilean court jails ex-army officers for murdering witness in Croatian arms deal,https://en.wikinews.org/wiki?curid=140792
909,Demonstrators and police clash at IMF meetings in Istanbul,https://en.wikinews.org/wiki?curid=140793
910,Over two million people displaced by flooding in India,https://en.wikinews.org/wiki?curid=140800
911,40 injured after attacks in Thailand,https://en.wikinews.org/wiki?curid=140852
912,Bosnian football fan's suspected killer escapes police custody,https://en.wikinews.org/wiki?curid=140901
913,No-confidence vote initiated against Romanian cabinet,https://en.wikinews.org/wiki?curid=140911
914,Former UN head Annan warns Kenya over future poll violence,https://en.wikinews.org/wiki?curid=140938
915,"18 hospitalized after gas attack in school in Valga, Estonia",https://en.wikinews.org/wiki?curid=140949
916,Listening to you at last: EU plans to tap cell phones,https://en.wikinews.org/wiki?curid=140957
917,Bomb explosion in Pakistani market kills 49,https://en.wikinews.org/wiki?curid=140966
918,Coulthard says Piquet should have been punished for F1 cheating,https://en.wikinews.org/wiki?curid=140984
919,"Two people killed in fire in Greater Manchester, England",https://en.wikinews.org/wiki?curid=141019
920,22 hostages freed after raid in Pakistani army headquarters,https://en.wikinews.org/wiki?curid=141035
921,"3,000 protest plan to construct skyscraper in St Petersburg, Russia",https://en.wikinews.org/wiki?curid=141038
922,17 killed after Cambodian ferry capsizes,https://en.wikinews.org/wiki?curid=141076
923,"Body found in Auckland, New Zealand drain",https://en.wikinews.org/wiki?curid=141107
924,"Florida judge awards Zimmerman $150,000 bond in Trayvon Martin shooting",https://en.wikinews.org/wiki?curid=419311
